smp_names,X_tsne001of002,X_tsne002of002,X_draw_graph_fr001of002,X_draw_graph_fr002of002,louvain_groups,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,aga_pseudotime,aga_groups
93,34.09391655270423,5.637970645732391,-18.41435167816236,284.90909208990206,6,-0.013456684537231922,0.03296738117933273,0.008700912818312645,-0.08117776364088058,0.03090290166437626,9.787351700651925e-06,-0.022726837545633316,-0.002142316661775112,0.0028635046910494566,-0.01848282292485237,0.7131975293159485,4
94,33.82787338917382,5.750007401426761,-26.17828402997721,287.31902299402543,6,-0.013369585387408733,0.032753996551036835,0.008673662319779396,-0.08119591325521469,0.031331952661275864,9.962218427972402e-06,-0.02417033724486828,-0.00024438457330688834,0.0018550730310380459,-0.018363190814852715,0.7132812142372131,4
95,33.4432630883661,5.899315661912598,-9.154483553050701,299.67994959121097,6,-0.013241500593721867,0.032440200448036194,0.008625263348221779,-0.08106821775436401,0.03178935870528221,1.0154170922760386e-05,-0.02588224969804287,0.0021314797922968864,0.0005807204870507121,-0.01818726398050785,0.7127288579940796,4
96,33.418272046508605,5.909584685007254,-16.193678299427837,293.62577845734,6,-0.013249585404992104,0.03246001899242401,0.008628563955426216,-0.08108057081699371,0.03176531195640564,1.0145540727535263e-05,-0.025785505771636963,0.001991533674299717,0.0006564510986208916,-0.018198374658823013,0.712782621383667,4
97,33.191348929983505,6.00093447265492,-31.42841103291555,297.0149804562208,6,-0.013166099786758423,0.03225547820329666,0.00860330555588007,-0.08111682534217834,0.03220948949456215,1.0326836672902573e-05,-0.02731337584555149,0.0041403439827263355,-0.0005047247395850718,-0.01808370277285576,0.712958812713623,4
98,33.024166451287485,6.065554392590959,-26.85731984612842,297.54412990528283,6,-0.013103335164487362,0.03210170939564705,0.008583107963204384,-0.0811215415596962,0.03251776471734047,1.0453598406456877e-05,-0.028399640694260597,0.005688682198524475,-0.0013433641288429499,-0.017997493967413902,0.7129945755004883,4
99,32.94423699985636,6.101291747236826,-35.84978508871673,301.51613866041737,6,-0.013084199279546738,0.03205482289195061,0.00857606902718544,-0.08110560476779938,0.03258766606450081,1.048229660227662e-05,-0.028647759929299355,0.006004024296998978,-0.0015087785432115197,-0.017971206456422806,0.7129277586936951,4
100,32.805034278656954,6.162932863614393,-31.405521908150273,307.18664032897476,6,-0.013015620410442352,0.031886808574199677,0.008548960089683533,-0.08101540803909302,0.032809510827064514,1.0576756722002756e-05,-0.029518235474824905,0.00725359795615077,-0.0021836296655237675,-0.017877010628581047,0.7125441431999207,4
101,32.71548356916951,6.204040863523307,-39.67955975823824,310.2630777201076,6,-0.012934803031384945,0.03168881684541702,0.008512151427567005,-0.080817811191082,0.032964158803224564,1.064779735315824e-05,-0.03026784583926201,0.008382626809179783,-0.002796187764033675,-0.017766010016202927,0.7116867303848267,4
102,32.69898645304211,6.21084800076807,-37.245623995226055,317.4588946493907,6,-0.012934812344610691,0.03168884664773941,0.00851207785308361,-0.08081613481044769,0.0329611599445343,1.0646805094438605e-05,-0.030254697427153587,0.008352636359632015,-0.0027784898411482573,-0.01776602491736412,0.7116789817810059,4
103,32.84656351390677,6.142030977836545,-21.73068117712209,303.4156558034659,6,-0.013065502978861332,0.032009024173021317,0.008561360649764538,-0.08094312995672226,0.03248412907123566,1.0444903637107927e-05,-0.028445856645703316,0.005760033614933491,-0.001376837259158492,-0.017945529893040657,0.7122077345848083,4
104,32.768191155113584,6.181756100284315,-16.62413709026586,307.4072118031618,6,-0.013014246709644794,0.03188345953822136,0.008540773764252663,-0.08086969703435898,0.032643888145685196,1.0514115274418145e-05,-0.02908632718026638,0.0066956342197954655,-0.0018839603289961815,-0.017875133082270622,0.7118940949440002,4
105,32.677677881448005,6.223038297117544,-14.303108795158273,315.75982771660915,6,-0.01294772606343031,0.03172048181295395,0.008511710911989212,-0.08073046058416367,0.032799046486616135,1.0582554750726558e-05,-0.029778029769659042,0.007724793162196875,-0.0024421841371804476,-0.017783761024475098,0.7112925052642822,4
106,32.444681197079206,6.3349091873579795,-21.26068688892742,315.172619014706,6,-0.012919364497065544,0.03165100887417793,0.008510222658514977,-0.0808769166469574,0.033111538738012314,1.0706199645937886e-05,-0.03074074164032936,0.009071309119462967,-0.0031728295143693686,-0.01774481125175953,0.7119571566581726,4
107,32.23450502472948,6.440842115363838,-29.63103030652668,319.18999744462536,6,-0.01281361561268568,0.0313919261097908,0.00846327468752861,-0.08064227551221848,0.03334581106901169,1.081117989087943e-05,-0.0318257100880146,0.010733675211668015,-0.004079974256455898,-0.01759956032037735,0.7109473943710327,4
108,31.785020413141265,6.6776469686145985,-21.575937171419497,325.61450951246593,6,-0.012649704702198505,0.030990352854132652,0.008393467403948307,-0.0803353488445282,0.03378096595406532,1.100318695534952e-05,-0.03372443467378616,0.013658404350280762,-0.005681203678250313,-0.017374422401189804,0.7096461057662964,4
109,31.47499989502747,6.818361434763553,-32.77207758932812,330.6018368454872,6,-0.012555163353681564,0.030758721753954887,0.00836555752903223,-0.08039248734712601,0.034314338117837906,1.1221585737075657e-05,-0.03559637814760208,0.016430145129561424,-0.0071970573626458645,-0.01724456064403057,0.709955632686615,4
110,31.219511609257186,6.9323544955875525,-16.060945082534573,338.3036141016684,6,-0.012479311786592007,0.030572881922125816,0.008350578136742115,-0.0805777832865715,0.0349094532430172,1.1462443580967374e-05,-0.03755319491028786,0.019277796149253845,-0.008752585388720036,-0.017140371724963188,0.7108411192893982,4
111,30.927916595453524,7.155394275597999,-20.36228116967244,341.5652956971365,6,-0.012339347042143345,0.030229978263378143,0.008285179734230042,-0.0802074447274208,0.03515518456697464,1.1577480108826421e-05,-0.03885336220264435,0.02138795144855976,-0.009915557689964771,-0.016948126256465912,0.709263801574707,4
112,30.76275627575171,7.2294843215794815,-25.663129887261075,344.8338890469816,6,-0.012261344119906425,0.0300388652831316,0.008254735730588436,-0.08011433482170105,0.03542761877179146,1.1695306056935806e-05,-0.039944715797901154,0.023061836138367653,-0.010833877138793468,-0.01684097945690155,0.7089012861251831,4
113,30.95451628716984,7.111334769073761,-29.834656284787567,339.2767645646548,6,-0.012332792393863201,0.030213916674256325,0.008278503082692623,-0.08012153953313828,0.035083625465631485,1.1552504474821035e-05,-0.03868361935019493,0.02115931548178196,-0.009790590032935143,-0.01693912036716938,0.7088791131973267,4
114,30.581978665406012,7.7754391556477715,-39.59208283901891,347.35609992503703,6,-0.012216893024742603,0.02992997318506241,0.008245444856584072,-0.08021363615989685,0.035764988511800766,1.1832041309389751e-05,-0.04105924442410469,0.024682916700839996,-0.011719048023223877,-0.016779931262135506,0.709388256072998,4
115,30.49356559979262,7.9402086712545294,-38.771826428408154,357.38533399771745,6,-0.012209496460855007,0.02991185337305069,0.008255773223936558,-0.08045453578233719,0.03609045594930649,1.1958642971876543e-05,-0.041979096829891205,0.025962723419070244,-0.012416046112775803,-0.0167697723954916,0.7104917168617249,4
116,30.40167304478664,8.11882908460625,-44.481266950078926,361.04697481723343,6,-0.012368189170956612,0.030300606042146683,0.008379335515201092,-0.0818077027797699,0.03693003952503204,1.2257880371180363e-05,-0.043542660772800446,0.02771996706724167,-0.01335251796990633,-0.016987726092338562,0.7165366411209106,4
117,30.349162335445,8.227269822323917,-45.89963546043192,373.8184485343319,6,-0.012199640274047852,0.029887693002820015,0.00828132126480341,-0.08099833875894547,0.0367928110063076,1.2230414540681522e-05,-0.04394402354955673,0.0287015363574028,-0.013909249566495419,-0.01675623096525669,0.7129871845245361,4
118,30.26194721135772,8.425454018364439,-49.68302730054575,362.1074124513167,6,-0.01235208660364151,0.030261151492595673,0.008378089405596256,-0.0818842276930809,0.03710228204727173,1.232835893461015e-05,-0.044090185314416885,0.028523718938231468,-0.01379327941685915,-0.016965601593255997,0.7169039845466614,4
119,30.183369390241072,8.604674683562298,-62.63542509065103,386.91769059400565,6,-0.012297462671995163,0.030127307400107384,0.00837744027376175,-0.08221042156219482,0.03776606544852257,1.2591470294864848e-05,-0.046161435544490814,0.03153695538640022,-0.015443537384271622,-0.016890566796064377,0.718463122844696,4
120,30.164530815641992,8.529208340350205,-47.924734126682544,382.902709415569,6,-0.012380694970488548,0.03033122979104519,0.008423566818237305,-0.08256671577692032,0.03778070583939552,1.2582808267325163e-05,-0.04581287503242493,0.030831336975097656,-0.0150466812774539,-0.017004895955324173,0.7200194597244263,4
121,29.976213997370042,8.41643262435138,-40.90826021470831,393.38171231427816,6,-0.01231182087212801,0.030162500217556953,0.008386939764022827,-0.08230078965425491,0.037803295999765396,1.260336739505874e-05,-0.046196162700653076,0.031546201556921005,-0.01544641051441431,-0.01691029965877533,0.7188650369644165,4
122,29.60735966903,8.150295591795583,-23.722984702939854,379.1165071362935,6,-0.012217509560286999,0.029931476339697838,0.008305508643388748,-0.08134523779153824,0.0371219739317894,1.2355906619632151e-05,-0.04476611688733101,0.029803959652781487,-0.01450893934816122,-0.016780775040388107,0.7145616412162781,4
123,29.157102052931634,8.234964689245809,-33.51264714319032,396.7862640890623,6,-0.012369868345558643,0.03030470386147499,0.008433051407337189,-0.08281337469816208,0.03813226893544197,1.2721964594675228e-05,-0.04683169722557068,0.03228674456477165,-0.015843432396650314,-0.016990022733807564,0.7211726307868958,4
124,29.038694790019633,8.06310623893664,-25.160552018189968,395.6953156329585,6,-0.012333152815699577,0.030214760452508926,0.008405368775129318,-0.0825171023607254,0.03795788064599037,1.2660773791139945e-05,-0.04652238264679909,0.03194784000515938,-0.015663033351302147,-0.016939595341682434,0.7198418378829956,4
125,28.67792829991656,7.821479149188936,-16.68509923813817,381.8920628163917,6,-0.012203942984342575,0.02989821694791317,0.00830383412539959,-0.08139755576848984,0.037252772599458694,1.2408485417836346e-05,-0.045189570635557175,0.03043222427368164,-0.01485404185950756,-0.016762128099799156,0.7148165106773376,4
126,28.402163009320628,7.775282743427733,-10.654116885210493,390.0620536240711,6,-0.01216600276529789,0.029805254191160202,0.008287429809570312,-0.08132262527942657,0.03735152631998062,1.2452479495550506e-05,-0.045638199895620346,0.03115817718207836,-0.01525568775832653,-0.016710007563233376,0.7145118713378906,4
127,28.285490575899356,8.016351192784459,-24.72501135651311,406.56980067219075,6,-0.012287690304219723,0.030103355646133423,0.008386130444705486,-0.08243537694215775,0.03808706998825073,1.2717725439870264e-05,-0.047095999121665955,0.03288407251238823,-0.016182491555809975,-0.01687713898718357,0.7195151448249817,4
128,28.02076229263999,7.724129450008449,-19.911549478302508,423.2384163821882,6,-0.012209361419081688,0.0299114640802145,0.008336746133863926,-0.0819869264960289,0.03793730586767197,1.2672394404944498e-05,-0.04705251380801201,0.03303541988134384,-0.01627674140036106,-0.01676955819129944,0.7175292372703552,4
129,27.970184028702842,7.725497373940895,-13.721693749342801,419.6180609619284,6,-0.012226841412484646,0.02995428442955017,0.008348421193659306,-0.08209935575723648,0.037985626608133316,1.2686802620009985e-05,-0.047103188931941986,0.03305887430906296,-0.016286956146359444,-0.016793565824627876,0.7180293798446655,4
130,27.903495674026065,7.876585662414533,-11.401596918807364,409.9912706232586,6,-0.012203099206089973,0.029896119609475136,0.008326458744704723,-0.08183112740516663,0.03778071328997612,1.2611382771865465e-05,-0.04665110260248184,0.0324910469353199,-0.01598031260073185,-0.01676095649600029,0.7168165445327759,4
131,27.953394953185523,7.920659653122188,-14.736972920109315,401.89800168212435,6,-0.01223051082342863,0.02996327541768551,0.00834069773554802,-0.08193036168813705,0.037763457745313644,1.2600165064213797e-05,-0.04647411033511162,0.03216798976063728,-0.015799634158611298,-0.016798604279756546,0.7172442078590393,4
132,27.58045645847456,8.03123423420183,-8.92811668936146,399.66180110206756,6,-0.01219973061233759,0.02988785319030285,0.008324486203491688,-0.0818147137761116,0.03777835890650749,1.2611742931767367e-05,-0.04666374996304512,0.032526273280382156,-0.016001062467694283,-0.016756320372223854,0.7167449593544006,4
133,27.441116337973583,8.571920527707206,-24.352951765124306,361.53405607948855,6,-0.012383664026856422,0.030338473618030548,0.008407014422118664,-0.08223612606525421,0.037372954189777374,1.2427882211341057e-05,-0.044707685708999634,0.029355991631746292,-0.014249728992581367,-0.017008952796459198,0.7184945344924927,4
134,27.783266109594475,9.291442150024837,-31.595273579777327,361.2027846651104,6,-0.01244789082556963,0.030495816841721535,0.008461631834506989,-0.0828711986541748,0.037817277014255524,1.2588146091729868e-05,-0.045623358339071274,0.03045075014233589,-0.014836829155683517,-0.017097167670726776,0.7213582396507263,4
135,27.59224915513653,8.879260760075288,-30.891671798027396,372.01035020815414,6,-0.012391751632094383,0.030358288437128067,0.00843203254044056,-0.08265890926122665,0.03783933445811272,1.2604985386133194e-05,-0.045936375856399536,0.03101046197116375,-0.015147264115512371,-0.01702006347477436,0.7204354405403137,4
136,27.687937263769385,9.179157546372073,-38.83617522427142,383.99926588663084,6,-0.012372206896543503,0.030310381203889847,0.008427036926150322,-0.08268561214208603,0.0379677340388298,1.2655874343181495e-05,-0.04637395590543747,0.031655874103307724,-0.01550037506967783,-0.0169932059943676,0.7205793261528015,4
137,27.698203880040612,9.179645710083653,-35.542410646201766,366.2299271742263,6,-0.012426506727933884,0.03044343739748001,0.00843989197164774,-0.08259221166372299,0.0375862754881382,1.2502056051744148e-05,-0.04508113116025925,0.029732035472989082,-0.014445205219089985,-0.017067801207304,0.7200909852981567,4
138,27.605360521280975,8.799305413543724,-32.16783865274184,378.5236885665363,6,-0.012317173182964325,0.030175575986504555,0.008381863124668598,-0.08217201381921768,0.03762323409318924,1.2532197615655605e-05,-0.045685701072216034,0.030844099819660187,-0.01506527978926897,-0.016917627304792404,0.7182658314704895,4
139,27.971017479876807,8.215008609160677,-14.218535055213565,377.81439981106485,6,-0.0121776033192873,0.029833676293492317,0.008281524293124676,-0.0811389610171318,0.037072762846946716,1.234209139511222e-05,-0.04481986165046692,0.029990822076797485,-0.014617343433201313,-0.016725944355130196,0.713655412197113,4
140,28.361365671389073,8.17657440080013,-27.27033493185977,388.8985021233822,6,-0.012208795174956322,0.029910080134868622,0.008316156454384327,-0.08160065114498138,0.037473540753126144,1.2491411325754598e-05,-0.04577450081706047,0.031237909570336342,-0.015293523669242859,-0.01676878146827221,0.7157465219497681,4
141,28.663834143402283,8.70101864792627,-43.75251642384419,403.6728445035318,6,-0.012356199324131012,0.030271194875240326,0.008433065377175808,-0.08289865404367447,0.03830370679497719,1.2790626897185575e-05,-0.04736965894699097,0.0330810621380806,-0.016279947012662888,-0.01697123609483242,0.7215835452079773,4
142,28.69395656312142,8.515393224536986,-36.82137444965587,404.70445971060053,6,-0.012347902171313763,0.03025086596608162,0.008427366614341736,-0.08284226059913635,0.03827708959579468,1.2781722034560516e-05,-0.047335222363471985,0.03305475041270256,-0.016266724094748497,-0.016959838569164276,0.7213315367698669,4
